,hospital_pk,collection_week,state,ccn,hospital_name,address,city,zip,hospital_subtype,fips_code,is_metro_micro,total_beds_7_day_avg,all_adult_hospital_beds_7_day_avg,all_adult_hospital_inpatient_beds_7_day_avg,inpatient_beds_used_7_day_avg,all_adult_hospital_inpatient_bed_occupied_7_day_avg,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_adult_patients_hospitalized_confirmed_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_covid_7_day_avg,inpatient_beds_7_day_avg,total_icu_beds_7_day_avg,total_staffed_adult_icu_beds_7_day_avg,icu_beds_used_7_day_avg,staffed_adult_icu_bed_occupancy_7_day_avg,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_avg,staffed_icu_adult_patients_confirmed_covid_7_day_avg,total_patients_hospitalized_confirmed_influenza_7_day_avg,icu_patients_confirmed_influenza_7_day_avg,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_avg,total_beds_7_day_sum,all_adult_hospital_beds_7_day_sum,all_adult_hospital_inpatient_beds_7_day_sum,inpatient_beds_used_7_day_sum,all_adult_hospital_inpatient_bed_occupied_7_day_sum,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_adult_patients_hospitalized_confirmed_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_covid_7_day_sum,inpatient_beds_7_day_sum,total_icu_beds_7_day_sum,total_staffed_adult_icu_beds_7_day_sum,icu_beds_used_7_day_sum,staffed_adult_icu_bed_occupancy_7_day_sum,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_sum,staffed_icu_adult_patients_confirmed_covid_7_day_sum,total_patients_hospitalized_confirmed_influenza_7_day_sum,icu_patients_confirmed_influenza_7_day_sum,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_sum,total_beds_7_day_coverage,all_adult_hospital_beds_7_day_coverage,all_adult_hospital_inpatient_beds_7_day_coverage,inpatient_beds_used_7_day_coverage,all_adult_hospital_inpatient_bed_occupied_7_day_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage,total_adult_patients_hospitalized_confirmed_covid_7_day_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage,total_pediatric_patients_hospitalized_confirmed_covid_7_day_coverage,inpatient_beds_7_day_coverage,total_icu_beds_7_day_coverage,total_staffed_adult_icu_beds_7_day_coverage,icu_beds_used_7_day_coverage,staffed_adult_icu_bed_occupancy_7_day_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_coverage,staffed_icu_adult_patients_confirmed_covid_7_day_coverage,total_patients_hospitalized_confirmed_influenza_7_day_coverage,icu_patients_confirmed_influenza_7_day_coverage,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_coverage,previous_day_admission_adult_covid_confirmed_7_day_sum,previous_day_admission_adult_covid_confirmed_18-19_7_day_sum,previous_day_admission_adult_covid_confirmed_20-29_7_day_sum,previous_day_admission_adult_covid_confirmed_30-39_7_day_sum,previous_day_admission_adult_covid_confirmed_40-49_7_day_sum,previous_day_admission_adult_covid_confirmed_50-59_7_day_sum,previous_day_admission_adult_covid_confirmed_60-69_7_day_sum,previous_day_admission_adult_covid_confirmed_70-79_7_day_sum,previous_day_admission_adult_covid_confirmed_80+_7_day_sum,previous_day_admission_adult_covid_confirmed_unknown_7_day_sum,previous_day_admission_pediatric_covid_confirmed_7_day_sum,previous_day_covid_ED_visits_7_day_sum,previous_day_admission_adult_covid_suspected_7_day_sum,previous_day_admission_adult_covid_suspected_18-19_7_day_sum,previous_day_admission_adult_covid_suspected_20-29_7_day_sum,previous_day_admission_adult_covid_suspected_30-39_7_day_sum,previous_day_admission_adult_covid_suspected_40-49_7_day_sum,previous_day_admission_adult_covid_suspected_50-59_7_day_sum,previous_day_admission_adult_covid_suspected_60-69_7_day_sum,previous_day_admission_adult_covid_suspected_70-79_7_day_sum,previous_day_admission_adult_covid_suspected_80+_7_day_sum,previous_day_admission_adult_covid_suspected_unknown_7_day_sum,previous_day_admission_pediatric_covid_suspected_7_day_sum,previous_day_total_ED_visits_7_day_sum,previous_day_admission_influenza_confirmed_7_day_sum,lat,long,x,y,geometry,interest,sizes
537,050124,2020-11-06,CA,050124,USC VERDUGO HILLS HOSPITAL,1812 VERDUGO BLVD,GLENDALE,91209,Short Term,6037.0,True,116.0,110.0,86.7,65.1,65.1,7.0,-999999.0,0.0,0.0,88.7,18.0,12.0,5.7,5.7,-999999.0,-999999.0,0.0,0.0,0.0,812.0,770.0,607.0,456.0,456.0,49.0,27.0,0.0,0.0,621.0,126.0,84.0,40.0,40.0,15.0,13.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8.0,0.0,0.0,0.0,0.0,-999999.0,-999999.0,0.0,6.0,0.0,0.0,16.0,22.0,0.0,0.0,0.0,-999999.0,-999999.0,6.0,-999999.0,8.0,0.0,0.0,363.0,0.0,34.2045076,-118.21622331598934,-13159769.783039847,4056295.5679139593,POINT (-13159769.78303985 4056295.567913959),65.0,7.493847415914685
538,050124,2020-10-30,CA,050124,USC VERDUGO HILLS HOSPITAL,1812 VERDUGO BLVD,GLENDALE,91209,Short Term,6037.0,True,116.0,110.0,102.6,83.1,81.9,8.4,5.7,0.0,0.0,105.4,18.0,12.0,7.9,6.6,-999999.0,-999999.0,0.0,0.0,0.0,812.0,770.0,718.0,582.0,573.0,59.0,40.0,0.0,0.0,738.0,126.0,84.0,55.0,46.0,11.0,6.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7.0,0.0,0.0,0.0,0.0,0.0,-999999.0,-999999.0,-999999.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.0,0.0,34.2045076,-118.21622331598934,-13159769.783039847,4056295.5679139593,POINT (-13159769.78303985 4056295.567913959),83.0,8.232157506152584
539,050124,2020-10-23,CA,050124,USC VERDUGO HILLS HOSPITAL,1812 VERDUGO BLVD,GLENDALE,91209,Short Term,6037.0,True,162.0,110.0,148.1,85.4,83.7,8.7,4.1,0.0,0.0,151.6,18.0,12.0,6.9,5.1,-999999.0,-999999.0,0.0,0.0,0.0,1134.0,770.0,1037.0,598.0,586.0,61.0,29.0,0.0,0.0,1061.0,126.0,84.0,48.0,36.0,17.0,7.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6.0,0.0,0.0,-999999.0,-999999.0,-999999.0,-999999.0,-999999.0,-999999.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,0.0,34.2045076,-118.21622331598934,-13159769.783039847,4056295.5679139593,POINT (-13159769.78303985 4056295.567913959),85.0,8.326497128794093
540,050124,2020-10-16,CA,050124,USC VERDUGO HILLS HOSPITAL,1812 VERDUGO BLVD,GLENDALE,91209,Short Term,6037.0,True,190.0,165.0,163.3,77.7,77.3,8.5,5.3,0.0,0.0,164.3,15.0,12.0,4.5,4.0,-999999.0,-999999.0,0.0,0.0,0.0,1140.0,990.0,980.0,466.0,464.0,51.0,32.0,0.0,0.0,986.0,90.0,72.0,27.0,24.0,7.0,5.0,0.0,0.0,0.0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,3,3,9.0,0.0,-999999.0,0.0,-999999.0,-999999.0,-999999.0,-999999.0,-999999.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,0.0,34.2045076,-118.21622331598934,-13159769.783039847,4056295.5679139593,POINT (-13159769.78303985 4056295.567913959),78.0,8.010664479081214
541,050124,2020-10-09,CA,050124,USC VERDUGO HILLS HOSPITAL,1812 VERDUGO BLVD,GLENDALE,91209,Short Term,6037.0,True,204.0,204.0,158.0,83.0,83.0,6.0,-999999.0,0.0,0.0,158.0,12.0,12.0,5.1,5.1,-999999.0,0.0,,,,1428.0,1428.0,1106.0,581.0,581.0,42.0,19.0,0.0,0.0,1106.0,84.0,84.0,36.0,36.0,-999999.0,0.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,6.0,0.0,0.0,0.0,0.0,0.0,-999999.0,-999999.0,-999999.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0,,34.2045076,-118.21622331598934,-13159769.783039847,4056295.5679139593,POINT (-13159769.78303985 4056295.567913959),83.0,8.22805578342904
542,050124,2020-10-02,CA,050124,USC VERDUGO HILLS HOSPITAL,1812 VERDUGO BLVD,GLENDALE,91209,Short Term,6037.0,True,204.0,204.0,158.0,77.6,77.6,9.7,6.6,0.0,0.0,158.0,12.0,12.0,6.3,5.7,-999999.0,-999999.0,,,,1428.0,1428.0,1106.0,543.0,543.0,68.0,46.0,0.0,0.0,1106.0,84.0,84.0,44.0,40.0,7.0,-999999.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,6.0,0.0,-999999.0,0.0,-999999.0,0.0,-999999.0,0.0,-999999.0,0.0,0.0,15.0,0.0,,,,,,,,,,,374.0,,34.2045076,-118.21622331598934,-13159769.783039847,4056295.5679139593,POINT (-13159769.78303985 4056295.567913959),78.0,8.00656275635767
543,050124,2020-09-25,CA,050124,USC VERDUGO HILLS HOSPITAL,1812 VERDUGO BLVD,GLENDALE,91209,Short Term,6037.0,True,204.0,204.0,158.0,76.4,76.4,11.3,7.6,0.0,0.0,158.0,12.0,12.0,6.7,6.7,-999999.0,-999999.0,,,,1428.0,1428.0,1106.0,535.0,535.0,79.0,53.0,0.0,0.0,1106.0,84.0,84.0,47.0,47.0,19.0,12.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,6.0,0.0,0.0,-999999.0,-999999.0,0.0,-999999.0,-999999.0,-999999.0,0.0,0.0,5.0,0.0,,,,,,,,,,,165.0,,34.2045076,-118.21622331598934,-13159769.783039847,4056295.5679139593,POINT (-13159769.78303985 4056295.567913959),76.0,7.957342083675144
544,050124,2020-09-18,CA,050124,USC VERDUGO HILLS HOSPITAL,1812 VERDUGO BLVD,GLENDALE,91209,Short Term,6037.0,True,204.0,204.0,158.0,81.4,81.4,9.9,7.1,0.0,0.0,158.0,12.0,12.0,9.3,9.3,-999999.0,-999999.0,,,,1428.0,1428.0,1106.0,570.0,570.0,69.0,50.0,0.0,0.0,1106.0,84.0,84.0,65.0,65.0,14.0,11.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,12.0,0.0,-999999.0,0.0,0.0,-999999.0,-999999.0,0.0,4.0,0.0,0.0,10.0,0.0,,,,,,,,,,,338.0,,34.2045076,-118.21622331598934,-13159769.783039847,4056295.5679139593,POINT (-13159769.78303985 4056295.567913959),81.0,8.162428219852337
545,050124,2020-09-11,CA,050124,USC VERDUGO HILLS HOSPITAL,1812 VERDUGO BLVD,GLENDALE,91209,Short Term,6037.0,True,204.0,204.0,158.0,89.3,89.3,9.3,6.0,0.0,0.0,158.0,12.0,12.0,7.6,7.6,-999999.0,-999999.0,,,,1428.0,1428.0,1106.0,625.0,625.0,65.0,42.0,0.0,0.0,1106.0,84.0,84.0,53.0,53.0,10.0,5.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,-999999.0,-999999.0,0.0,0.0,0.0,5.0,0.0,,,,,,,,,,,334.0,,34.2045076,-118.21622331598934,-13159769.783039847,4056295.5679139593,POINT (-13159769.78303985 4056295.567913959),89.0,8.486464315012306
546,050124,2020-09-04,CA,050124,USC VERDUGO HILLS HOSPITAL,1812 VERDUGO BLVD,GLENDALE,91209,Short Term,6037.0,True,204.0,204.0,158.0,82.4,82.4,8.1,5.9,0.0,0.0,158.0,12.0,12.0,7.4,7.4,-999999.0,-999999.0,,,,1428.0,1428.0,1106.0,577.0,577.0,57.0,41.0,0.0,0.0,1106.0,84.0,84.0,52.0,52.0,13.0,12.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,14.0,0.0,-999999.0,0.0,-999999.0,4.0,-999999.0,6.0,0.0,0.0,0.0,15.0,0.0,,,,,,,,,,,249.0,,34.2045076,-118.21622331598934,-13159769.783039847,4056295.5679139593,POINT (-13159769.78303985 4056295.567913959),82.0,8.203445447087777
547,050124,2020-08-28,CA,050124,USC VERDUGO HILLS HOSPITAL,1812 VERDUGO BLVD,GLENDALE,91209,Short Term,6037.0,True,204.0,204.0,158.0,85.0,85.0,8.7,5.4,0.0,0.0,158.0,12.0,12.0,8.0,8.0,-999999.0,-999999.0,,,,1428.0,1428.0,1106.0,595.0,595.0,61.0,38.0,0.0,0.0,1106.0,84.0,84.0,56.0,56.0,11.0,-999999.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,7.0,0.0,-999999.0,0.0,0.0,-999999.0,-999999.0,-999999.0,-999999.0,0.0,0.0,24.0,0.0,,,,,,,,,,,350.0,,34.2045076,-118.21622331598934,-13159769.783039847,4056295.5679139593,POINT (-13159769.78303985 4056295.567913959),85.0,8.310090237899917
548,050124,2020-08-21,CA,050124,USC VERDUGO HILLS HOSPITAL,1812 VERDUGO BLVD,GLENDALE,91209,Short Term,6037.0,True,204.0,204.0,158.0,85.9,85.9,18.9,13.1,0.0,0.0,158.0,12.0,12.0,7.7,7.7,-999999.0,-999999.0,,,,1428.0,1428.0,1106.0,601.0,601.0,132.0,92.0,0.0,0.0,1106.0,84.0,84.0,54.0,54.0,25.0,10.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,7.0,0.0,-999999.0,-999999.0,-999999.0,0.0,0.0,-999999.0,-999999.0,0.0,0.0,13.0,0.0,,,,,,,,,,,420.0,,34.2045076,-118.21622331598934,-13159769.783039847,4056295.5679139593,POINT (-13159769.78303985 4056295.567913959),86.0,8.347005742411813
549,050124,2020-08-14,CA,050124,USC VERDUGO HILLS HOSPITAL,1812 VERDUGO BLVD,GLENDALE,91209,Short Term,6037.0,True,199.7,153.7,158.0,79.0,79.0,14.4,7.9,0.0,0.0,158.0,12.0,12.0,9.3,9.3,5.4,-999999.0,,,,1398.0,1076.0,1106.0,553.0,553.0,101.0,55.0,0.0,0.0,1106.0,84.0,84.0,65.0,65.0,38.0,26.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,11.0,0.0,-999999.0,-999999.0,-999999.0,-999999.0,0.0,-999999.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,,34.2045076,-118.21622331598934,-13159769.783039847,4056295.5679139593,POINT (-13159769.78303985 4056295.567913959),79.0,8.063986874487284
550,050124,2020-08-07,CA,050124,USC VERDUGO HILLS HOSPITAL,1812 VERDUGO BLVD,GLENDALE,91209,Short Term,6037.0,True,174.0,128.0,128.0,59.4,59.4,11.0,8.1,0.0,0.0,128.0,12.0,12.0,9.9,9.9,4.4,-999999.0,,,,1218.0,896.0,896.0,416.0,416.0,77.0,57.0,0.0,0.0,896.0,84.0,84.0,69.0,69.0,31.0,26.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,5.0,0.0,-999999.0,0.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,19.0,-999999.0,0.0,0.0,0.0,0.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,291.0,,34.2045076,-118.21622331598934,-13159769.783039847,4056295.5679139593,POINT (-13159769.78303985 4056295.567913959),59.0,7.260049220672682
551,050124,2020-07-31,CA,050124,USC VERDUGO HILLS HOSPITAL,1812 VERDUGO BLVD,GLENDALE,91209,Short Term,6037.0,True,178.3,132.3,128.0,60.3,60.3,14.7,10.7,0.0,0.0,128.0,12.0,12.0,8.1,8.1,-999999.0,-999999.0,,,,1248.0,926.0,896.0,422.0,422.0,103.0,75.0,0.0,0.0,896.0,84.0,84.0,57.0,57.0,23.0,18.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,5.0,0.0,0.0,0.0,-999999.0,0.0,-999999.0,0.0,0.0,0.0,0.0,27.0,-999999.0,0.0,0.0,0.0,0.0,0.0,-999999.0,0.0,0.0,0.0,0.0,339.0,,34.2045076,-118.21622331598934,-13159769.783039847,4056295.5679139593,POINT (-13159769.78303985 4056295.567913959),60.0,7.296964725184577
552,050723,2021-01-08,CA,050723,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,1011 BALDWIN PARK BLVD,BALDWIN PARK,91706,Short Term,6037.0,True,293.1,273.1,240.4,243.7,243.7,180.4,180.4,-999999.0,-999999.0,260.4,63.0,46.9,60.9,46.7,30.7,30.7,0.0,0.0,0.0,2052.0,1912.0,1683.0,1706.0,1706.0,1263.0,1263.0,-999999.0,-999999.0,1823.0,441.0,328.0,426.0,327.0,215.0,215.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,169.0,0.0,7.0,11.0,17.0,26.0,48.0,38.0,22.0,0.0,0.0,1357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,956.0,0.0,34.065076700000006,-117.98636036887852,-13134181.55681523,4037543.587778593,POINT (-13134181.55681523 4037543.587778593),244.0,14.819524200164068
553,050723,2021-01-01,CA,050723,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,1011 BALDWIN PARK BLVD,BALDWIN PARK,91706,Short Term,6037.0,True,311.0,291.0,278.9,202.3,202.3,179.1,178.7,0.0,0.0,298.9,49.3,32.3,48.7,32.3,26.0,26.0,-999999.0,-999999.0,0.0,2177.0,2037.0,1952.0,1416.0,1416.0,1254.0,1251.0,0.0,0.0,2092.0,345.0,226.0,341.0,226.0,182.0,182.0,-999999.0,-999999.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,167.0,-999999.0,8.0,7.0,13.0,42.0,39.0,29.0,28.0,0.0,0.0,1402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,876.0,0.0,34.065076700000006,-117.98636036887852,-13134181.55681523,4037543.587778593,POINT (-13134181.55681523 4037543.587778593),202.0,13.121410992616898
554,050723,2020-12-25,CA,050723,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,1011 BALDWIN PARK BLVD,BALDWIN PARK,91706,Short Term,6037.0,True,311.0,291.0,268.4,187.6,186.3,161.0,160.7,0.0,0.0,288.4,43.9,30.9,41.1,30.6,26.0,25.9,-999999.0,-999999.0,0.0,2177.0,2037.0,1879.0,1313.0,1304.0,1127.0,1125.0,0.0,0.0,2019.0,307.0,216.0,288.0,214.0,182.0,181.0,7.0,7.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,198.0,-999999.0,11.0,13.0,25.0,37.0,39.0,36.0,36.0,0.0,0.0,1280.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999999.0,0.0,0.0,936.0,0.0,34.065076700000006,-117.98636036887852,-13134181.55681523,4037543.587778593,POINT (-13134181.55681523 4037543.587778593),188.0,12.518457752255946
555,050723,2020-12-18,CA,050723,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,1011 BALDWIN PARK BLVD,BALDWIN PARK,91706,Short Term,6037.0,True,311.0,291.0,252.0,184.7,184.7,136.3,135.7,0.0,0.0,272.0,36.7,25.0,33.1,24.9,21.0,21.0,-999999.0,-999999.0,0.0,2177.0,2037.0,1764.0,1293.0,1293.0,954.0,950.0,0.0,0.0,1904.0,257.0,175.0,232.0,174.0,147.0,147.0,7.0,-999999.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,171.0,0.0,8.0,13.0,24.0,26.0,51.0,28.0,21.0,0.0,0.0,1094.0,-999999.0,0.0,0.0,0.0,0.0,-999999.0,0.0,-999999.0,-999999.0,0.0,0.0,1106.0,0.0,34.065076700000006,-117.98636036887852,-13134181.55681523,4037543.587778593,POINT (-13134181.55681523 4037543.587778593),185.0,12.399507793273173
556,050723,2020-12-11,CA,050723,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,1011 BALDWIN PARK BLVD,BALDWIN PARK,91706,Short Term,6037.0,True,311.0,291.0,252.0,187.6,187.6,106.6,106.4,0.0,0.0,272.0,45.6,32.6,34.9,25.7,18.0,18.0,-999999.0,-999999.0,0.0,2177.0,2037.0,1764.0,1313.0,1313.0,746.0,745.0,0.0,0.0,1904.0,319.0,228.0,244.0,180.0,126.0,126.0,-999999.0,-999999.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,146.0,-999999.0,8.0,11.0,20.0,24.0,37.0,29.0,16.0,0.0,0.0,868.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,-999999.0,0.0,0.0,0.0,1104.0,0.0,34.065076700000006,-117.98636036887852,-13134181.55681523,4037543.587778593,POINT (-13134181.55681523 4037543.587778593),188.0,12.518457752255946
557,050723,2020-12-04,CA,050723,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,1011 BALDWIN PARK BLVD,BALDWIN PARK,91706,Short Term,6037.0,True,311.0,291.0,252.0,173.6,173.6,82.0,80.6,0.0,0.0,272.0,86.7,77.1,33.7,28.1,16.7,16.7,0.0,0.0,0.0,2177.0,2037.0,1764.0,1215.0,1215.0,574.0,564.0,0.0,0.0,1904.0,607.0,540.0,236.0,197.0,117.0,117.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,104.0,0.0,4.0,9.0,14.0,22.0,30.0,14.0,11.0,0.0,0.0,644.0,6.0,0.0,0.0,0.0,0.0,-999999.0,-999999.0,-999999.0,-999999.0,0.0,0.0,1169.0,0.0,34.065076700000006,-117.98636036887852,-13134181.55681523,4037543.587778593,POINT (-13134181.55681523 4037543.587778593),174.0,11.944216570959803
558,050723,2020-11-27,CA,050723,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,1011 BALDWIN PARK BLVD,BALDWIN PARK,91706,Short Term,6037.0,True,311.0,291.0,252.0,161.9,161.9,52.7,50.4,0.0,0.0,272.0,93.0,79.1,35.3,27.3,10.3,10.1,0.0,0.0,0.0,2177.0,2037.0,1764.0,1133.0,1133.0,369.0,353.0,0.0,0.0,1904.0,651.0,554.0,247.0,191.0,72.0,71.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,76.0,0.0,-999999.0,-999999.0,8.0,22.0,21.0,12.0,7.0,0.0,0.0,472.0,11.0,0.0,0.0,0.0,-999999.0,-999999.0,0.0,-999999.0,7.0,0.0,0.0,1081.0,0.0,34.065076700000006,-117.98636036887852,-13134181.55681523,4037543.587778593,POINT (-13134181.55681523 4037543.587778593),162.0,11.464315012305168
559,050723,2020-11-20,CA,050723,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,1011 BALDWIN PARK BLVD,BALDWIN PARK,91706,Short Term,6037.0,True,311.0,291.0,252.0,152.1,152.1,41.9,40.0,0.0,0.0,272.0,94.6,80.0,30.0,24.3,9.7,9.7,0.0,0.0,0.0,2177.0,2037.0,1764.0,1065.0,1065.0,293.0,280.0,0.0,0.0,1904.0,662.0,560.0,210.0,170.0,68.0,68.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,53.0,0.0,-999999.0,-999999.0,10.0,10.0,9.0,16.0,5.0,0.0,0.0,333.0,8.0,0.0,0.0,0.0,0.0,-999999.0,-999999.0,-999999.0,-999999.0,0.0,0.0,1211.0,0.0,34.065076700000006,-117.98636036887852,-13134181.55681523,4037543.587778593,POINT (-13134181.55681523 4037543.587778593),152.0,11.062346185397868
560,050723,2020-11-13,CA,050723,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,1011 BALDWIN PARK BLVD,BALDWIN PARK,91706,Short Term,6037.0,True,311.0,291.0,252.0,135.0,135.0,29.7,28.3,0.0,0.0,272.0,75.6,61.3,29.7,23.6,9.7,9.7,0.0,0.0,0.0,2177.0,2037.0,1764.0,945.0,945.0,208.0,198.0,0.0,0.0,1904.0,529.0,429.0,208.0,165.0,68.0,68.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,32.0,0.0,-999999.0,-999999.0,-999999.0,7.0,10.0,-999999.0,5.0,0.0,0.0,222.0,9.0,0.0,0.0,0.0,0.0,-999999.0,4.0,-999999.0,-999999.0,0.0,0.0,1241.0,0.0,34.065076700000006,-117.98636036887852,-13134181.55681523,4037543.587778593,POINT (-13134181.55681523 4037543.587778593),135.0,10.36095159967186
561,050723,2020-11-06,CA,050723,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,1011 BALDWIN PARK BLVD,BALDWIN PARK,91706,Short Term,6037.0,True,311.0,291.0,252.0,130.7,130.7,22.9,21.6,0.0,0.0,272.0,75.7,59.9,29.1,21.9,8.6,8.6,0.0,0.0,0.0,2177.0,2037.0,1764.0,915.0,915.0,160.0,151.0,0.0,0.0,1904.0,530.0,419.0,204.0,153.0,60.0,60.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,24.0,0.0,-999999.0,-999999.0,6.0,-999999.0,4.0,7.0,-999999.0,0.0,0.0,170.0,6.0,0.0,0.0,0.0,-999999.0,0.0,0.0,-999999.0,-999999.0,0.0,0.0,1146.0,0.0,34.065076700000006,-117.98636036887852,-13134181.55681523,4037543.587778593,POINT (-13134181.55681523 4037543.587778593),131.0,10.184577522559474
562,050723,2020-10-30,CA,050723,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,1011 BALDWIN PARK BLVD,BALDWIN PARK,91706,Short Term,6037.0,True,311.0,291.0,252.0,131.1,131.1,21.4,19.6,0.0,0.0,272.0,77.3,61.7,32.4,24.9,10.3,9.9,0.0,0.0,0.0,2177.0,2037.0,1764.0,918.0,918.0,150.0,137.0,0.0,0.0,1904.0,541.0,432.0,227.0,174.0,72.0,69.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,26.0,0.0,-999999.0,5.0,4.0,-999999.0,8.0,5.0,0.0,0.0,0.0,156.0,9.0,0.0,0.0,0.0,0.0,-999999.0,-999999.0,4.0,-999999.0,0.0,0.0,1207.0,0.0,34.065076700000006,-117.98636036887852,-13134181.55681523,4037543.587778593,POINT (-13134181.55681523 4037543.587778593),131.0,10.20098441345365
